,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
14183,حرية,حرية,['حرية'],['حرية'],O,O,sentence#546,True
14184,الرأي,الرأي,['الرأي'],['الرأي'],O,O,sentence#546,True
14185,ولا,ولا,['ولا'],['ولا'],O,O,sentence#546,True
14186,تشكل,تشكل,['تشكل'],['تشكل'],O,O,sentence#546,True
14187,موقفا,موقفا,['موقفا'],['موقفا'],O,O,sentence#546,True
14188,رسميا,رسميا,['رسميا'],['رسميا'],O,O,sentence#546,True
14189,في,في,['في'],['في'],O,O,sentence#547,True
14190,ليبيا,ليبيا,['ليبيا'],['ليبيا'],B-LOC,B-LOC,sentence#547,True
14191,بناء,بناء,['بناء'],['بناء'],O,O,sentence#547,True
14192,مدينة,مدينة,['مدينة'],['مدينة'],O,O,sentence#547,True
14193,متطورة,متطورة,['متطورة'],['متطورة'],O,O,sentence#547,True
14194,تقنيا,تقنيا,['تقنيا'],['تقنيا'],O,O,sentence#547,True
14195,بمليارات,بمليارات,['بمليارات'],['بمليارات'],O,O,sentence#547,True
14196,الدولارات,الدولارات,['الدولارات'],['الدولارات'],O,O,sentence#547,True
14197,وعلى,وعلى,['وعلى'],['وعلى'],O,O,sentence#547,True
14198,غرار,غرار,['غرار'],['غرار'],O,O,sentence#547,True
14199,النموذج,النموذج,['النموذج'],['النموذج'],O,O,sentence#547,True
14200,الغربي,الغربي,['الغربي'],['الغربي'],O,O,sentence#547,True
14201,لهونغ,لهونغ,"['له', '##ونغ']","['له', '##ونغ']",B-LOC,B-LOC,sentence#547,True
14202,كونغ,كونغ,['كونغ'],['كونغ'],I-LOC,I-LOC,sentence#547,True
14203,من,من,['من'],['من'],O,O,sentence#548,True
14204,صحيفة,صحيفة,['صحيفة'],['صحيفة'],O,O,sentence#548,True
14205,إندبندنت,إندبندنت,"['إن', '##دبندنت']","['إن', '##دبندنت']",B-ORG,B-ORG,sentence#548,True
14206,أون,أون,"['أو', '##ن']","['أو', '##ن']",I-ORG,I-ORG,sentence#548,True
14207,صنداي,صنداي,"['صندا', '##ي']","['صندا', '##ي']",I-ORG,I-ORG,sentence#548,True
14208,اللندنية,اللندنية,['اللندنية'],['اللندنية'],O,O,sentence#548,True
14209,اليوم,اليوم,['اليوم'],['اليوم'],O,O,sentence#548,True
14210,الأحد,الأحد,['الأحد'],['الأحد'],O,O,sentence#548,True
14211,إلى,إلى,['إلى'],['إلى'],O,O,sentence#548,True
14212,الساعدي,الساعدي,['الساعدي'],['الساعدي'],B-PERS,B-PERS,sentence#548,True
14213,نجل,نجل,['نجل'],['نجل'],I-PERS,O,sentence#548,False
14214,الزعيم,الزعيم,['الزعيم'],['الزعيم'],O,O,sentence#548,True
14215,الليبي,الليبي,['الليبي'],['الليبي'],O,O,sentence#548,True
14216,معمر,معمر,['معمر'],['معمر'],B-PERS,B-PERS,sentence#548,True
14217,القذافي,القذافي,['القذافي'],['القذافي'],I-PERS,I-PERS,sentence#548,True
14218,قوله,قوله,['قوله'],['قوله'],O,O,sentence#548,True
14219,إنه,إنه,['إنه'],['إنه'],O,O,sentence#548,True
14220,يأمل,يأمل,['يأمل'],['يأمل'],O,O,sentence#548,True
14221,في,في,['في'],['في'],O,O,sentence#548,True
14222,أن,أن,['أن'],['أن'],O,O,sentence#548,True
14223,تكون,تكون,['تكون'],['تكون'],O,O,sentence#548,True
14224,المدينة,المدينة,['المدينة'],['المدينة'],O,O,sentence#548,True
14225,الجديدة,الجديدة,['الجديدة'],['الجديدة'],O,O,sentence#548,True
14226,شبه,شبه,['شبه'],['شبه'],O,O,sentence#548,True
14227,المستقلة,المستقلة,['المستقلة'],['المستقلة'],O,O,sentence#548,True
14228,بمثابة,بمثابة,['بمثابة'],['بمثابة'],O,O,sentence#548,True
14229,مركز,مركز,['مركز'],['مركز'],O,O,sentence#548,True
14230,جذب,جذب,['جذب'],['جذب'],O,O,sentence#548,True
14231,للاستثمارات,للاستثمارات,['للاستثمارات'],['للاستثمارات'],O,O,sentence#548,True
14232,الأجنبية,الأجنبية,['الأجنبية'],['الأجنبية'],O,O,sentence#548,True
14233,والإسهام,والإسهام,['والإسهام'],['والإسهام'],O,O,sentence#548,True
14234,في,في,['في'],['في'],O,O,sentence#548,True
14235,تسريع,تسريع,['تسريع'],['تسريع'],O,O,sentence#548,True
14236,عملية,عملية,['عملية'],['عملية'],O,O,sentence#548,True
14237,التنمية,التنمية,['التنمية'],['التنمية'],O,O,sentence#548,True
14238,في,في,['في'],['في'],O,O,sentence#548,True
14239,ليبيا,ليبيا,['ليبيا'],['ليبيا'],B-LOC,B-LOC,sentence#548,True
14240,التي,التي,['التي'],['التي'],O,O,sentence#548,True
14241,تسعى,تسعى,['تسعى'],['تسعى'],O,O,sentence#548,True
14242,إلى,إلى,['إلى'],['إلى'],O,O,sentence#548,True
14243,لعب,لعب,['لعب'],['لعب'],O,O,sentence#548,True
14244,دور,دور,['دور'],['دور'],O,O,sentence#548,True
14245,أكبر,أكبر,['أكبر'],['أكبر'],O,O,sentence#548,True
14246,على,على,['على'],['على'],O,O,sentence#548,True
14247,الساحة,الساحة,['الساحة'],['الساحة'],O,O,sentence#548,True
14248,الدولية,الدولية,['الدولية'],['الدولية'],O,O,sentence#548,True
14249,سلسلة,سلسلة,['سلسلة'],['سلسلة'],O,O,sentence#549,True
14250,أن,أن,['أن'],['أن'],O,O,sentence#549,True
14251,المدينة,المدينة,['المدينة'],['المدينة'],O,O,sentence#549,True
14252,الجديدة,الجديدة,['الجديدة'],['الجديدة'],O,O,sentence#549,True
14253,ستقدم,ستقدم,['ستقدم'],['ستقدم'],O,O,sentence#549,True
14254,الكثير,الكثير,['الكثير'],['الكثير'],O,O,sentence#549,True
14255,من,من,['من'],['من'],O,O,sentence#549,True
14256,التسهيلات,التسهيلات,['التسهيلات'],['التسهيلات'],O,O,sentence#549,True
14257,للمستثمرين,للمستثمرين,['للمستثمرين'],['للمستثمرين'],O,O,sentence#549,True
14258,مثل,مثل,['مثل'],['مثل'],O,O,sentence#549,True
14259,حرية,حرية,['حرية'],['حرية'],O,O,sentence#549,True
14260,التحرك,التحرك,['التحرك'],['التحرك'],O,O,sentence#549,True
14261,والضرائب,والضرائب,['والضرائب'],['والضرائب'],O,O,sentence#549,True
14262,المخفضة,المخفضة,"['المخفض', '##ة']","['المخفض', '##ة']",O,O,sentence#549,True
14263,ومنطقة,ومنطقة,['ومنطقة'],['ومنطقة'],O,O,sentence#549,True
14264,مصرفية,مصرفية,['مصرفية'],['مصرفية'],O,O,sentence#549,True
14265,حرة,حرة,['حرة'],['حرة'],O,O,sentence#549,True
14266,ونظام,ونظام,['ونظام'],['ونظام'],O,O,sentence#549,True
14267,اجتماعي,اجتماعي,['اجتماعي'],['اجتماعي'],O,O,sentence#549,True
14268,ليبرالي,ليبرالي,['ليبرالي'],['ليبرالي'],O,O,sentence#549,True
14269,يسمح,يسمح,['يسمح'],['يسمح'],O,O,sentence#549,True
14270,بتعدد,بتعدد,['بتعدد'],['بتعدد'],O,O,sentence#549,True
14271,الأديان,الأديان,['الأديان'],['الأديان'],O,O,sentence#549,True
14272,أتباعها,أتباعها,"['أتباعه', '##ا']","['أتباعه', '##ا']",O,O,sentence#550,True
14273,الصحيفة,الصحيفة,['الصحيفة'],['الصحيفة'],O,O,sentence#550,True
14274,أن,أن,['أن'],['أن'],O,O,sentence#550,True
14275,المدينة,المدينة,['المدينة'],['المدينة'],O,O,sentence#550,True
14276,ستقام,ستقام,['ستقام'],['ستقام'],O,O,sentence#550,True
14277,قرب,قرب,['قرب'],['قرب'],O,O,sentence#550,True
14278,الحدود,الحدود,['الحدود'],['الحدود'],O,O,sentence#550,True
14279,التونسية,التونسية,['التونسية'],['التونسية'],O,O,sentence#550,True
14280,على,على,['على'],['على'],O,O,sentence#550,True
14281,امتداد,امتداد,['امتداد'],['امتداد'],O,O,sentence#550,True
14282,40,40,['40'],['40'],O,O,sentence#550,True
14283,كلم,كلم,['كلم'],['كلم'],O,O,sentence#550,True
14284,من,من,['من'],['من'],O,O,sentence#550,True
14285,ساحل,ساحل,['ساحل'],['ساحل'],O,O,sentence#550,True
14286,ليبيا,ليبيا,['ليبيا'],['ليبيا'],B-LOC,B-LOC,sentence#550,True
14287,،,،,['،'],['،'],O,O,sentence#550,True
14288,وقد,وقد,['وقد'],['وقد'],O,O,sentence#550,True
14289,تم,تم,['تم'],['تم'],O,O,sentence#550,True
14290,استدعاء,استدعاء,['استدعاء'],['استدعاء'],O,O,sentence#550,True
14291,شركة,شركة,['شركة'],['شركة'],O,O,sentence#550,True
14292,الهندسة,الهندسة,['الهندسة'],['الهندسة'],O,O,sentence#550,True
14293,البريطانية,البريطانية,['البريطانية'],['البريطانية'],O,O,sentence#550,True
14294,"""","""","['""']","['""']",O,O,sentence#550,True
14295,أتكينس,أتكينس,"['أ', '##ت', '##كين', '##س']","['أ', '##ت', '##كين', '##س']",B-ORG,B-ORG,sentence#550,True
14296,"""","""","['""']","['""']",O,O,sentence#550,True
14297,وشركة,وشركة,['وشركة'],['وشركة'],O,O,sentence#550,True
14298,"""","""","['""']","['""']",O,O,sentence#550,True
14299,إعمار,إعمار,['إعمار'],['إعمار'],B-ORG,B-ORG,sentence#550,True
14300,"""","""","['""']","['""']",O,O,sentence#550,True
14301,الإماراتية,الإماراتية,['الإماراتية'],['الإماراتية'],O,O,sentence#550,True
14302,لدراسة,لدراسة,['لدراسة'],['لدراسة'],O,O,sentence#550,True
14303,خطة,خطة,['خطة'],['خطة'],O,O,sentence#550,True
14304,إقامة,إقامة,['إقامة'],['إقامة'],O,O,sentence#550,True
14305,المدينة,المدينة,['المدينة'],['المدينة'],O,O,sentence#550,True
14306,،,،,['،'],['،'],O,O,sentence#550,True
14307,التي,التي,['التي'],['التي'],O,O,sentence#550,True
14308,يأمل,يأمل,['يأمل'],['يأمل'],O,O,sentence#550,True
14309,الساعدي,الساعدي,['الساعدي'],['الساعدي'],B-PERS,B-PERS,sentence#550,True
14310,القذافي,القذافي,['القذافي'],['القذافي'],B-PERS,I-PERS,sentence#550,False
14311,أن,أن,['أن'],['أن'],O,O,sentence#550,True
14312,تبدأ,تبدأ,['تبدأ'],['تبدأ'],O,O,sentence#550,True
14313,عمليات,عمليات,['عمليات'],['عمليات'],O,O,sentence#550,True
14314,تشييدها,تشييدها,"['تشييد', '##ها']","['تشييد', '##ها']",O,O,sentence#550,True
14315,في,في,['في'],['في'],O,O,sentence#550,True
14316,غضون,غضون,['غضون'],['غضون'],O,O,sentence#550,True
14317,عامين,عامين,['عامين'],['عامين'],O,O,sentence#550,True
14318,فيه,فيه,['فيه'],['فيه'],O,O,sentence#551,True
14319,أشار,أشار,['أشار'],['أشار'],O,O,sentence#551,True
14320,الساعدي,الساعدي,['الساعدي'],['الساعدي'],B-PERS,B-PERS,sentence#551,True
14321,إلى,إلى,['إلى'],['إلى'],O,O,sentence#551,True
14322,أن,أن,['أن'],['أن'],O,O,sentence#551,True
14323,المدينة,المدينة,['المدينة'],['المدينة'],O,O,sentence#551,True
14324,لن,لن,['لن'],['لن'],O,O,sentence#551,True
14325,تقتصر,تقتصر,['تقتصر'],['تقتصر'],O,O,sentence#551,True
14326,على,على,['على'],['على'],O,O,sentence#551,True
14327,التجارة,التجارة,['التجارة'],['التجارة'],O,O,sentence#551,True
14328,وستحتوي,وستحتوي,"['وست', '##حتوي']","['وست', '##حتوي']",O,O,sentence#551,True
14329,على,على,['على'],['على'],O,O,sentence#551,True
14330,مشاريع,مشاريع,['مشاريع'],['مشاريع'],O,O,sentence#551,True
14331,مشتركة,مشتركة,['مشتركة'],['مشتركة'],O,O,sentence#551,True
14332,في,في,['في'],['في'],O,O,sentence#551,True
14333,التعليم,التعليم,['التعليم'],['التعليم'],O,O,sentence#551,True
14334,والرعاية,والرعاية,['والرعاية'],['والرعاية'],O,O,sentence#551,True
14335,الصحية,الصحية,['الصحية'],['الصحية'],O,O,sentence#551,True
14336,الأسود,الأسود,['الأسود'],['الأسود'],I-LOC,O,sentence#552,False
14337,المسافرين,المسافرين,['المسافرين'],['المسافرين'],O,O,sentence#552,True
14338,بمطار,بمطار,['بمطار'],['بمطار'],O,O,sentence#552,True
14339,غاتويك,غاتويك,"['غا', '##توي', '##ك']","['غا', '##توي', '##ك']",B-MISC,B-MISC,sentence#552,True
14340,البريطاني,البريطاني,['البريطاني'],['البريطاني'],O,O,sentence#552,True
14341,بسبب,بسبب,['بسبب'],['بسبب'],O,O,sentence#552,True
14342,الإجراءات,الإجراءات,['الإجراءات'],['الإجراءات'],O,O,sentence#552,True
14343,الأمنية,الأمنية,['الأمنية'],['الأمنية'],O,O,sentence#552,True
14344,(,(,['('],['('],O,O,sentence#552,True
14345,رويترز,رويترز,['رويترز'],['رويترز'],B-ORG,B-ORG,sentence#552,True
14346,-,-,['-'],['-'],O,O,sentence#552,True
14347,أرشيف,أرشيف,['أرشيف'],['أرشيف'],O,O,sentence#552,True
14348,),),[')'],[')'],O,O,sentence#552,True
14349,أراضي,أراضي,['أراضي'],['أراضي'],O,O,sentence#553,True
14350,الاتحاد,الاتحاد,['الاتحاد'],['الاتحاد'],B-ORG,B-ORG,sentence#553,True
14351,الأوروبي,الأوروبي,['الأوروبي'],['الأوروبي'],I-ORG,I-ORG,sentence#553,True
14352,والولايات,والولايات,['والولايات'],['والولايات'],B-LOC,B-LOC,sentence#553,True
14353,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#553,True
14354,في,في,['في'],['في'],O,O,sentence#553,True
14355,التوصل,التوصل,['التوصل'],['التوصل'],O,O,sentence#553,True
14356,إلى,إلى,['إلى'],['إلى'],O,O,sentence#553,True
14357,اتفاق,اتفاق,['اتفاق'],['اتفاق'],O,O,sentence#553,True
14358,نهائي,نهائي,['نهائي'],['نهائي'],O,O,sentence#553,True
14359,بشأن,بشأن,['بشأن'],['بشأن'],O,O,sentence#553,True
14360,تقاسم,تقاسم,['تقاسم'],['تقاسم'],O,O,sentence#553,True
14361,بيانات,بيانات,['بيانات'],['بيانات'],O,O,sentence#553,True
14362,المسافرين,المسافرين,['المسافرين'],['المسافرين'],O,O,sentence#553,True
14363,على,على,['على'],['على'],O,O,sentence#553,True
14364,الطائرات,الطائرات,['الطائرات'],['الطائرات'],O,O,sentence#553,True
14365,قبل,قبل,['قبل'],['قبل'],O,O,sentence#553,True
14366,انتهاء,انتهاء,['انتهاء'],['انتهاء'],O,O,sentence#553,True
14367,المهلة,المهلة,['المهلة'],['المهلة'],O,O,sentence#553,True
14368,التي,التي,['التي'],['التي'],O,O,sentence#553,True
14369,حددتها,حددتها,['حددتها'],['حددتها'],O,O,sentence#553,True
14370,المحكمة,المحكمة,['المحكمة'],['المحكمة'],O,O,sentence#553,True
14371,العليا,العليا,['العليا'],['العليا'],O,O,sentence#553,True
14372,الأوروبية,الأوروبية,['الأوروبية'],['الأوروبية'],O,O,sentence#553,True
14373,رغم,رغم,['رغم'],['رغم'],O,O,sentence#553,True
14374,أن,أن,['أن'],['أن'],O,O,sentence#553,True
14375,الجانبين,الجانبين,['الجانبين'],['الجانبين'],O,O,sentence#553,True
14376,لم,لم,['لم'],['لم'],O,O,sentence#553,True
14377,يتفقا,يتفقا,"['يتفق', '##ا']","['يتفق', '##ا']",O,O,sentence#553,True
14378,-,-,['-'],['-'],O,O,sentence#553,True
14379,على,على,['على'],['على'],O,O,sentence#553,True
14380,ما,ما,['ما'],['ما'],O,O,sentence#553,True
14381,يبدو,يبدو,['يبدو'],['يبدو'],O,O,sentence#553,True
14382,-,-,['-'],['-'],O,O,sentence#553,True
14383,على,على,['على'],['على'],O,O,sentence#553,True
14384,مدى,مدى,['مدى'],['مدى'],O,O,sentence#553,True
14385,ما,ما,['ما'],['ما'],O,O,sentence#553,True
14386,تبقى,تبقى,['تبقى'],['تبقى'],O,O,sentence#553,True
14387,دون,دون,['دون'],['دون'],O,O,sentence#553,True
14388,حل,حل,['حل'],['حل'],O,O,sentence#553,True
14389,أول,أول,['أول'],['أول'],O,O,sentence#554,True
14390,المتحدث,المتحدث,['المتحدث'],['المتحدث'],O,O,sentence#554,True
14391,باسم,باسم,['باسم'],['باسم'],O,O,sentence#554,True
14392,المفوضية,المفوضية,['المفوضية'],['المفوضية'],O,O,sentence#554,True
14393,الأوروبية,الأوروبية,['الأوروبية'],['الأوروبية'],O,O,sentence#554,True
14394,جوناثان,جوناثان,['جوناثان'],['جوناثان'],B-PERS,B-PERS,sentence#554,True
14395,تود,تود,['تود'],['تود'],I-PERS,I-PERS,sentence#554,True
14396,إنه,إنه,['إنه'],['إنه'],O,O,sentence#554,True
14397,اعتبارا,اعتبارا,['اعتبارا'],['اعتبارا'],O,O,sentence#554,True
14398,من,من,['من'],['من'],O,O,sentence#554,True
14399,منتصف,منتصف,['منتصف'],['منتصف'],O,O,sentence#554,True
14400,ليل,ليل,['ليل'],['ليل'],O,O,sentence#554,True
14401,السبت,السبت,['السبت'],['السبت'],O,O,sentence#554,True
14402,بتوقيت,بتوقيت,['بتوقيت'],['بتوقيت'],O,O,sentence#554,True
14403,بروكسل,بروكسل,['بروكسل'],['بروكسل'],B-LOC,B-LOC,sentence#554,True
14404,سيكون,سيكون,['سيكون'],['سيكون'],O,O,sentence#554,True
14405,هناك,هناك,['هناك'],['هناك'],O,O,sentence#554,True
14406,فراغ,فراغ,['فراغ'],['فراغ'],O,O,sentence#554,True
14407,قانوني,قانوني,['قانوني'],['قانوني'],O,O,sentence#554,True
14408,",",",","[',']","[',']",O,O,sentence#554,True
14409,مضيفا,مضيفا,['مضيفا'],['مضيفا'],O,O,sentence#554,True
14410,أن,أن,['أن'],['أن'],O,O,sentence#554,True
14411,شركات,شركات,['شركات'],['شركات'],O,O,sentence#554,True
14412,الطيران,الطيران,['الطيران'],['الطيران'],O,O,sentence#554,True
14413,التي,التي,['التي'],['التي'],O,O,sentence#554,True
14414,لن,لن,['لن'],['لن'],O,O,sentence#554,True
14415,تقدم,تقدم,['تقدم'],['تقدم'],O,O,sentence#554,True
14416,بيانات,بيانات,['بيانات'],['بيانات'],O,O,sentence#554,True
14417,للولايات,للولايات,"['لل', '##ولايات']","['لل', '##ولايات']",B-LOC,B-LOC,sentence#554,True
14418,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#554,True
14419,يمكن,يمكن,['يمكن'],['يمكن'],O,O,sentence#554,True
14420,أن,أن,['أن'],['أن'],O,O,sentence#554,True
14421,تفقد,تفقد,['تفقد'],['تفقد'],O,O,sentence#554,True
14422,حقوق,حقوق,['حقوق'],['حقوق'],O,O,sentence#554,True
14423,الهبوط,الهبوط,['الهبوط'],['الهبوط'],O,O,sentence#554,True
14424,بالولايات,بالولايات,"['بالو', '##لا', '##يات']","['بالو', '##لا', '##يات']",B-LOC,B-LOC,sentence#554,True
14425,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#554,True
14426,الدينية,الدينية,['الدينية'],['الدينية'],O,O,sentence#555,True
14427,أنه,أنه,['أنه'],['أنه'],O,O,sentence#555,True
14428,في,في,['في'],['في'],O,O,sentence#555,True
14429,ظل,ظل,['ظل'],['ظل'],O,O,sentence#555,True
14430,غياب,غياب,['غياب'],['غياب'],O,O,sentence#555,True
14431,اتفاق,اتفاق,['اتفاق'],['اتفاق'],O,O,sentence#555,True
14432,فإن,فإن,['فإن'],['فإن'],O,O,sentence#555,True
14433,مشاركة,مشاركة,['مشاركة'],['مشاركة'],O,O,sentence#555,True
14434,البيانات,البيانات,['البيانات'],['البيانات'],O,O,sentence#555,True
14435,ستحكمها,ستحكمها,"['ست', '##حكم', '##ها']","['ست', '##حكم', '##ها']",O,O,sentence#555,True
14436,قواعد,قواعد,['قواعد'],['قواعد'],O,O,sentence#555,True
14437,خصوصية,خصوصية,['خصوصية'],['خصوصية'],O,O,sentence#555,True
14438,البيانات,البيانات,['البيانات'],['البيانات'],O,O,sentence#555,True
14439,في,في,['في'],['في'],O,O,sentence#555,True
14440,الاتحاد,الاتحاد,['الاتحاد'],['الاتحاد'],B-ORG,B-ORG,sentence#555,True
14441,الأوروبي,الأوروبي,['الأوروبي'],['الأوروبي'],I-ORG,I-ORG,sentence#555,True
14442,،,،,['،'],['،'],O,O,sentence#555,True
14443,وهو,وهو,['وهو'],['وهو'],O,O,sentence#555,True
14444,الأمر,الأمر,['الأمر'],['الأمر'],O,O,sentence#555,True
14445,الذي,الذي,['الذي'],['الذي'],O,O,sentence#555,True
14446,يمكن,يمكن,['يمكن'],['يمكن'],O,O,sentence#555,True
14447,أن,أن,['أن'],['أن'],O,O,sentence#555,True
14448,يثير,يثير,['يثير'],['يثير'],O,O,sentence#555,True
14449,شكاوى,شكاوى,['شكاوى'],['شكاوى'],O,O,sentence#555,True
14450,من,من,['من'],['من'],O,O,sentence#555,True
14451,قبل,قبل,['قبل'],['قبل'],O,O,sentence#555,True
14452,المسافرين,المسافرين,['المسافرين'],['المسافرين'],O,O,sentence#555,True
14453,ضد,ضد,['ضد'],['ضد'],O,O,sentence#555,True
14454,شركات,شركات,['شركات'],['شركات'],O,O,sentence#555,True
14455,الطيران,الطيران,['الطيران'],['الطيران'],O,O,sentence#555,True
14456,الانتهاء,الانتهاء,['الانتهاء'],['الانتهاء'],O,O,sentence#556,True
14457,المحكمة,المحكمة,['المحكمة'],['المحكمة'],O,O,sentence#556,True
14458,الأوروبية,الأوروبية,['الأوروبية'],['الأوروبية'],O,O,sentence#556,True
14459,ومقرها,ومقرها,['ومقرها'],['ومقرها'],O,O,sentence#556,True
14460,لوكسمبورغ,لوكسمبورغ,['لوكسمبورغ'],['لوكسمبورغ'],B-LOC,B-LOC,sentence#556,True
14461,قضت,قضت,['قضت'],['قضت'],O,O,sentence#556,True
14462,في,في,['في'],['في'],O,O,sentence#556,True
14463,مايو,مايو,['مايو'],['مايو'],O,O,sentence#556,True
14464,/,/,['/'],['/'],O,O,sentence#556,True
14465,أيار,أيار,['أيار'],['أيار'],O,O,sentence#556,True
14466,الماضي,الماضي,['الماضي'],['الماضي'],O,O,sentence#556,True
14467,بأن,بأن,['بأن'],['بأن'],O,O,sentence#556,True
14468,الاتفاق,الاتفاق,['الاتفاق'],['الاتفاق'],O,O,sentence#556,True
14469,الحالي,الحالي,['الحالي'],['الحالي'],O,O,sentence#556,True
14470,،,،,['،'],['،'],O,O,sentence#556,True
14471,الذي,الذي,['الذي'],['الذي'],O,O,sentence#556,True
14472,يلزم,يلزم,['يلزم'],['يلزم'],O,O,sentence#556,True
14473,الخطوط,الخطوط,['الخطوط'],['الخطوط'],O,B-ORG,sentence#556,False
14474,الجوية,الجوية,['الجوية'],['الجوية'],O,I-ORG,sentence#556,False
14475,الأوروبية,الأوروبية,['الأوروبية'],['الأوروبية'],O,I-ORG,sentence#556,False
14476,بتقديم,بتقديم,['بتقديم'],['بتقديم'],O,O,sentence#556,True
14477,34,34,['34'],['34'],O,O,sentence#556,True
14478,معلومة,معلومة,['معلومة'],['معلومة'],O,O,sentence#556,True
14479,عن,عن,['عن'],['عن'],O,O,sentence#556,True
14480,الركاب,الركاب,['الركاب'],['الركاب'],O,O,sentence#556,True
14481,المتوجهين,المتوجهين,"['المتوجه', '##ين']","['المتوجه', '##ين']",O,O,sentence#556,True
14482,للولايات,للولايات,"['لل', '##ولايات']","['لل', '##ولايات']",B-LOC,B-LOC,sentence#556,True
14483,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#556,True
14484,للسلطات,للسلطات,['للسلطات'],['للسلطات'],O,O,sentence#556,True
14485,الأميركية,الأميركية,['الأميركية'],['الأميركية'],O,O,sentence#556,True
14486,،,،,['،'],['،'],O,O,sentence#556,True
14487,غير,غير,['غير'],['غير'],O,O,sentence#556,True
14488,قانوني,قانوني,['قانوني'],['قانوني'],O,O,sentence#556,True
14489,نظرا,نظرا,['نظرا'],['نظرا'],O,O,sentence#556,True
14490,لأنه,لأنه,['لأنه'],['لأنه'],O,O,sentence#556,True
14491,لم,لم,['لم'],['لم'],O,O,sentence#556,True
14492,يتم,يتم,['يتم'],['يتم'],O,O,sentence#556,True
14493,الاتفاق,الاتفاق,['الاتفاق'],['الاتفاق'],O,O,sentence#556,True
14494,على,على,['على'],['على'],O,O,sentence#556,True
14495,ذلك,ذلك,['ذلك'],['ذلك'],O,O,sentence#556,True
14496,من,من,['من'],['من'],O,O,sentence#556,True
14497,خلال,خلال,['خلال'],['خلال'],O,O,sentence#556,True
14498,الإطار,الإطار,['الإطار'],['الإطار'],O,O,sentence#556,True
14499,الصحيح,الصحيح,['الصحيح'],['الصحيح'],O,O,sentence#556,True
14500,وفقا,وفقا,['وفقا'],['وفقا'],O,O,sentence#556,True
14501,للقانون,للقانون,['للقانون'],['للقانون'],O,O,sentence#556,True
14502,الأوروبي,الأوروبي,['الأوروبي'],['الأوروبي'],O,O,sentence#556,True
14503,الشرعيين,الشرعيين,['الشرعيين'],['الشرعيين'],O,O,sentence#557,True
14504,المحكمة,المحكمة,['المحكمة'],['المحكمة'],O,O,sentence#557,True
14505,30,30,['30'],['30'],O,O,sentence#557,True
14506,سبتمبر,سبتمبر,['سبتمبر'],['سبتمبر'],O,O,sentence#557,True
14507,/,/,['/'],['/'],O,O,sentence#557,True
14508,أيلول,أيلول,['أيلول'],['أيلول'],O,O,sentence#557,True
14509,الماضي,الماضي,['الماضي'],['الماضي'],O,O,sentence#557,True
14510,كموعد,كموعد,"['كم', '##وعد']","['كم', '##وعد']",O,O,sentence#557,True
14511,نهائي,نهائي,['نهائي'],['نهائي'],O,O,sentence#557,True
14512,للولايات,للولايات,"['لل', '##ولايات']","['لل', '##ولايات']",B-LOC,B-LOC,sentence#557,True
14513,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#557,True
14514,والاتحاد,والاتحاد,['والاتحاد'],['والاتحاد'],B-ORG,B-ORG,sentence#557,True
14515,الأوروبي,الأوروبي,['الأوروبي'],['الأوروبي'],I-ORG,I-ORG,sentence#557,True
14516,للعمل,للعمل,['للعمل'],['للعمل'],O,O,sentence#557,True
14517,على,على,['على'],['على'],O,O,sentence#557,True
14518,التوصل,التوصل,['التوصل'],['التوصل'],O,O,sentence#557,True
14519,لاتفاق,لاتفاق,['لاتفاق'],['لاتفاق'],O,O,sentence#557,True
14520,لمشاركة,لمشاركة,"['لم', '##شارك', '##ة']","['لم', '##شارك', '##ة']",O,O,sentence#557,True
14521,بيانات,بيانات,['بيانات'],['بيانات'],O,O,sentence#557,True
14522,عن,عن,['عن'],['عن'],O,O,sentence#557,True
14523,الركاب,الركاب,['الركاب'],['الركاب'],O,O,sentence#557,True
14524,مثل,مثل,['مثل'],['مثل'],O,O,sentence#557,True
14525,أرقام,أرقام,['أرقام'],['أرقام'],O,O,sentence#557,True
14526,البطاقات,البطاقات,['البطاقات'],['البطاقات'],O,O,sentence#557,True
14527,الائتمانية,الائتمانية,['الائتمانية'],['الائتمانية'],O,O,sentence#557,True
14528,والعناوين,والعناوين,"['والع', '##ن', '##اوي', '##ن']","['والع', '##ن', '##اوي', '##ن']",O,O,sentence#557,True
14529,وأرقام,وأرقام,['وأرقام'],['وأرقام'],O,O,sentence#557,True
14530,الهواتف,الهواتف,['الهواتف'],['الهواتف'],O,O,sentence#557,True
14531,وغيرها,وغيرها,['وغيرها'],['وغيرها'],O,O,sentence#557,True
14532,الوقت,الوقت,['الوقت'],['الوقت'],O,O,sentence#558,True
14533,يسعى,يسعى,"['يسع', '##ى']","['يسع', '##ى']",O,O,sentence#558,True
14534,لتأكيد,لتأكيد,['لتأكيد'],['لتأكيد'],O,O,sentence#558,True
