,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
12997,عشرة,without,['▁عشرة'],without,O,O,sentence#503,True
12998,من,without,['▁من'],without,O,O,sentence#503,True
12999,عمره,without,"['▁عمر', 'ه']",without,O,O,sentence#503,True
13000,،,without,['▁،'],without,O,O,sentence#503,True
13001,فقد,without,['▁فقد'],without,O,O,sentence#503,True
13002,انضم,without,"['▁ان', 'ضم']",without,O,O,sentence#503,True
13003,إلى,without,['▁إلى'],without,O,O,sentence#503,True
13004,صفوف,without,"['▁صف', 'وف']",without,O,O,sentence#503,True
13005,غريبي,without,"['▁غريب', 'ي']",without,O,O,sentence#503,True
13006,الأطوار,without,"['▁الأ', 'ط', 'وار']",without,O,O,sentence#503,True
13007,والرائعين,without,"['▁والر', 'ائع', 'ين']",without,O,O,sentence#503,True
13008,بالموسوعة,without,"['▁بال', 'موس', 'وعة']",without,O,O,sentence#503,True
13009,،,without,['▁،'],without,O,O,sentence#503,True
13010,بتسريحة,without,"['▁بت', 'سري', 'حة']",without,O,O,sentence#503,True
13011,رائعة,without,['▁رائعة'],without,O,O,sentence#503,True
13012,لأطول,without,"['▁لأ', 'طول']",without,O,O,sentence#503,True
13013,شعر,without,['▁شعر'],without,O,O,sentence#503,True
13014,لرجل,without,"['▁ل', 'رجل']",without,O,O,sentence#503,True
13015,في,without,['▁في'],without,O,O,sentence#503,True
13016,العالم,without,['▁العالم'],without,O,O,sentence#503,True
13017,حملة,without,['▁حملة'],without,O,O,sentence#504,True
13018,ستودهام,without,"['▁ست', 'وده', 'ام']",without,B-PERS,O,sentence#504,False
13019,عن,without,['▁عن'],without,O,O,sentence#504,True
13020,شعره,without,"['▁شعر', 'ه']",without,O,O,sentence#504,True
13021,الذي,without,['▁الذي'],without,O,O,sentence#504,True
13022,يبلغ,without,['▁يبلغ'],without,O,O,sentence#504,True
13023,طوله,without,"['▁طول', 'ه']",without,O,O,sentence#504,True
13024,نحو,without,['▁نحو'],without,O,O,sentence#504,True
13025,70,without,['▁70'],without,O,O,sentence#504,True
13026,سنتيمتراً,without,"['▁سنت', 'يم', 'ترا', 'ً']",without,O,O,sentence#504,True
13027,:,without,['▁:'],without,O,O,sentence#504,True
13028,"""",without,"['▁""']",without,O,O,sentence#504,True
13029,إنه,without,['▁إنه'],without,O,O,sentence#504,True
13030,مفتاح,without,"['▁م', 'فتاح']",without,O,O,sentence#504,True
13031,السحر,without,"['▁الس', 'حر']",without,O,O,sentence#504,True
13032,مع,without,['▁مع'],without,O,O,sentence#504,True
13033,البنات,without,"['▁البن', 'ات']",without,O,O,sentence#504,True
13034,بلنسية,without,"['▁بل', 'نس', 'ية']",without,B-LOC,B-LOC,sentence#505,True
13035,وأضاف,without,['▁وأضاف'],without,O,O,sentence#505,True
13036,الفتى,without,"['▁الف', 'تى']",without,O,O,sentence#505,True
13037,المقيم,without,"['▁الم', 'قيم']",without,O,O,sentence#505,True
13038,في,without,['▁في'],without,O,O,sentence#505,True
13039,ولاية,without,['▁ولاية'],without,O,O,sentence#505,True
13040,ماساتشوستس,without,"['▁ماس', 'ات', 'ش', 'وست', 'س']",without,B-LOC,B-LOC,sentence#505,True
13041,الأمريكية,without,['▁الأمريكية'],without,O,O,sentence#505,True
13042,،,without,['▁،'],without,O,O,sentence#505,True
13043,بعد,without,['▁بعد'],without,O,O,sentence#505,True
13044,أن,without,['▁أن'],without,O,O,sentence#505,True
13045,شارك,without,['▁شارك'],without,O,O,sentence#505,True
13046,في,without,['▁في'],without,O,O,sentence#505,True
13047,صورة,without,['▁صورة'],without,O,O,sentence#505,True
13048,جماعية,without,"['▁', 'جماع', 'ية']",without,O,O,sentence#505,True
13049,مع,without,['▁مع'],without,O,O,sentence#505,True
13050,المشاركين,without,['▁المشاركين'],without,O,O,sentence#505,True
13051,الآخرين,without,['▁الآخرين'],without,O,O,sentence#505,True
13052,في,without,['▁في'],without,O,O,sentence#505,True
13053,المسابقة,without,['▁المسابقة'],without,O,O,sentence#505,True
13054,بمؤسسة,without,"['▁ب', 'مؤسس', 'ة']",without,O,O,sentence#505,True
13055,تجارية,without,"['▁تجاري', 'ة']",without,O,O,sentence#505,True
13056,لمواد,without,"['▁لم', 'واد']",without,O,O,sentence#505,True
13057,التجميل,without,"['▁الت', 'جميل']",without,O,O,sentence#505,True
13058,في,without,['▁في'],without,O,O,sentence#505,True
13059,لندن,without,['▁لندن'],without,B-LOC,B-LOC,sentence#505,True
13060,قوله,without,['▁قوله'],without,O,O,sentence#505,True
13061,:,without,['▁:'],without,O,O,sentence#505,True
13062,"""",without,"['▁""']",without,O,O,sentence#505,True
13063,استغرق,without,"['▁است', 'غرق']",without,O,O,sentence#505,True
13064,الأمر,without,['▁الأمر'],without,O,O,sentence#505,True
13065,مني,without,"['▁من', 'ي']",without,O,O,sentence#505,True
13066,خمس,without,['▁خمس'],without,O,O,sentence#505,True
13067,إلى,without,['▁إلى'],without,O,O,sentence#505,True
13068,ست,without,['▁ست'],without,O,O,sentence#505,True
13069,سنوات,without,['▁سنوات'],without,O,O,sentence#505,True
13070,لينمو,without,"['▁', 'لين', 'مو']",without,O,O,sentence#505,True
13071,شعري,without,"['▁شعر', 'ي']",without,O,O,sentence#505,True
13072,إن,without,['▁إن'],without,O,O,sentence#506,True
13073,وأضاف,without,['▁وأضاف'],without,O,O,sentence#506,True
13074,في,without,['▁في'],without,O,O,sentence#506,True
13075,تصريحات,without,['▁تصريحات'],without,O,O,sentence#506,True
13076,نقلتها,without,"['▁نقل', 'تها']",without,O,O,sentence#506,True
13077,رويترز,without,"['▁', 'رويترز']",without,B-ORG,B-ORG,sentence#506,True
13078,قوله,without,['▁قوله'],without,O,O,sentence#506,True
13079,:,without,['▁:'],without,O,O,sentence#506,True
13080,"""",without,"['▁""']",without,O,O,sentence#506,True
13081,لا,without,['▁لا'],without,O,O,sentence#506,True
13082,أرفعه,without,"['▁أ', 'رفع', 'ه']",without,O,O,sentence#506,True
13083,طوال,without,['▁طوال'],without,O,O,sentence#506,True
13084,الوقت,without,['▁الوقت'],without,O,O,sentence#506,True
13085,،,without,['▁،'],without,O,O,sentence#506,True
13086,لكن,without,['▁لكن'],without,O,O,sentence#506,True
13087,حين,without,['▁حين'],without,O,O,sentence#506,True
13088,أفعل,without,"['▁أ', 'فعل']",without,O,O,sentence#506,True
13089,يستغرق,without,"['▁يست', 'غرق']",without,O,O,sentence#506,True
13090,الأمر,without,['▁الأمر'],without,O,O,sentence#506,True
13091,مني,without,"['▁من', 'ي']",without,O,O,sentence#506,True
13092,ما,without,['▁ما'],without,O,O,sentence#506,True
13093,بين,without,['▁بين'],without,O,O,sentence#506,True
13094,45,without,['▁45'],without,O,O,sentence#506,True
13095,دقيقة,without,['▁دقيقة'],without,O,O,sentence#506,True
13096,إلى,without,['▁إلى'],without,O,O,sentence#506,True
13097,ساعة,without,['▁ساعة'],without,O,O,sentence#506,True
13098,،,without,['▁،'],without,O,O,sentence#506,True
13099,وأستخدم,without,"['▁وأ', 'ستخدم']",without,O,O,sentence#506,True
13100,مثبتاً,without,"['▁مثبت', 'ا', 'ً']",without,O,O,sentence#506,True
13101,للشعر,without,"['▁لل', 'شعر']",without,O,O,sentence#506,True
13102,ثم,without,['▁ثم'],without,O,O,sentence#506,True
13103,مجففاً,without,"['▁مج', 'ف', 'فا', 'ً']",without,O,O,sentence#506,True
13104,بعد,without,['▁بعد'],without,O,O,sentence#507,True
13105,أما,without,['▁أما'],without,O,O,sentence#507,True
13106,ريدموند,without,"['▁', 'ريد', 'موند']",without,B-PERS,B-PERS,sentence#507,True
13107,،,without,['▁،'],without,O,O,sentence#507,True
13108,وهي,without,['▁وهي'],without,O,O,sentence#507,True
13109,من,without,['▁من'],without,O,O,sentence#507,True
13110,ولاية,without,['▁ولاية'],without,O,O,sentence#507,True
13111,يوتا,without,"['▁يو', 'تا']",without,B-LOC,B-LOC,sentence#507,True
13112,،,without,['▁،'],without,O,O,sentence#507,True
13113,التي,without,['▁التي'],without,O,O,sentence#507,True
13114,بدأت,without,['▁بدأت'],without,O,O,sentence#507,True
13115,إطلاق,without,['▁إطلاق'],without,O,O,sentence#507,True
13116,أظافرها,without,"['▁أ', 'ظ', 'اف', 'رها']",without,O,O,sentence#507,True
13117,قبل,without,['▁قبل'],without,O,O,sentence#507,True
13118,27,without,['▁27'],without,O,O,sentence#507,True
13119,عاماً,without,"['▁عاما', 'ً']",without,O,O,sentence#507,True
13120,،,without,['▁،'],without,O,O,sentence#507,True
13121,فقد,without,['▁فقد'],without,O,O,sentence#507,True
13122,قالت,without,['▁قالت'],without,O,O,sentence#507,True
13123,إنها,without,['▁إنها'],without,O,O,sentence#507,True
13124,تتبع,without,"['▁ت', 'تبع']",without,O,O,sentence#507,True
13125,روتيناً,without,"['▁', 'روت', 'ينا', 'ً']",without,O,O,sentence#507,True
13126,دقيقاً,without,"['▁', 'دقيق', 'ا', 'ً']",without,O,O,sentence#507,True
13127,لابقائها,without,"['▁لا', 'بق', 'ائها']",without,O,O,sentence#507,True
13128,في,without,['▁في'],without,O,O,sentence#507,True
13129,حالة,without,['▁حالة'],without,O,O,sentence#507,True
13130,جيدة,without,['▁جيدة'],without,O,O,sentence#507,True
13131,وفي,without,['▁وفي'],without,O,O,sentence#508,True
13132,"""",without,"['▁""']",without,O,O,sentence#508,True
13133,أنظفها,without,"['▁أن', 'ظ', 'ف', 'ها']",without,O,O,sentence#508,True
13134,بفرشة,without,"['▁بفر', 'شة']",without,O,O,sentence#508,True
13135,أسنان,without,"['▁أس', 'نان']",without,O,O,sentence#508,True
13136,حين,without,['▁حين'],without,O,O,sentence#508,True
13137,تتسخ,without,"['▁تت', 'سخ']",without,O,O,sentence#508,True
13138,،,without,['▁،'],without,O,O,sentence#508,True
13139,ودائماً,without,"['▁ود', 'ائم', 'ا', 'ً']",without,O,O,sentence#508,True
13140,أضع,without,"['▁أ', 'ضع']",without,O,O,sentence#508,True
13141,عليها,without,['▁عليها'],without,O,O,sentence#508,True
13142,طلاء,without,"['▁طلا', 'ء']",without,O,O,sentence#508,True
13143,"""",without,"['▁""']",without,O,O,sentence#508,True
13144,،,without,['▁،'],without,O,O,sentence#508,True
13145,مشيرة,without,"['▁مش', 'يرة']",without,O,O,sentence#508,True
13146,إلى,without,['▁إلى'],without,O,O,sentence#508,True
13147,أنها,without,['▁أنها'],without,O,O,sentence#508,True
13148,تعالجها,without,"['▁ت', 'عالج', 'ها']",without,O,O,sentence#508,True
13149,يومياً,without,"['▁يوميا', 'ً']",without,O,O,sentence#508,True
13150,عن,without,['▁عن'],without,O,O,sentence#508,True
13151,طريق,without,['▁طريق'],without,O,O,sentence#508,True
13152,"""",without,"['▁""']",without,O,O,sentence#508,True
13153,نقعها,without,"['▁نق', 'عها']",without,O,O,sentence#508,True
13154,"""",without,"['▁""']",without,O,O,sentence#508,True
13155,في,without,['▁في'],without,O,O,sentence#508,True
13156,زيت,without,"['▁', 'زيت']",without,O,O,sentence#508,True
13157,الزيتون,without,['▁الزيتون'],without,O,O,sentence#508,True
13158,الدافيء,without,"['▁ال', 'داف', 'يء']",without,O,O,sentence#508,True
13159,ومقوي,without,"['▁وم', 'ق', 'وي']",without,O,O,sentence#508,True
13160,للأظافر,without,"['▁للأ', 'ظ', 'ا', 'فر']",without,O,O,sentence#508,True
13161,وتمكنت,without,"['▁و', 'تمكن', 'ت']",without,O,O,sentence#509,True
13162,ذلك,without,['▁ذلك'],without,O,O,sentence#509,True
13163,فإن,without,['▁فإن'],without,O,O,sentence#509,True
13164,عمر,without,['▁عمر'],without,O,O,sentence#509,True
13165,أظافر,without,"['▁أ', 'ظ', 'ا', 'فر']",without,O,O,sentence#509,True
13166,لي,without,['▁لي'],without,B-PERS,O,sentence#509,False
13167,بدأ,without,['▁بدأ'],without,O,O,sentence#509,True
13168,يقترب,without,"['▁يقت', 'رب']",without,O,O,sentence#509,True
13169,من,without,['▁من'],without,O,O,sentence#509,True
13170,نهايته,without,"['▁نهايت', 'ه']",without,O,O,sentence#509,True
13171,،,without,['▁،'],without,O,O,sentence#509,True
13172,حيث,without,['▁حيث'],without,O,O,sentence#509,True
13173,قالت,without,['▁قالت'],without,O,O,sentence#509,True
13174,بعد,without,['▁بعد'],without,O,O,sentence#509,True
13175,تسجيل,without,['▁تسجيل'],without,O,O,sentence#509,True
13176,اسمها,without,"['▁اسم', 'ها']",without,O,O,sentence#509,True
13177,في,without,['▁في'],without,O,O,sentence#509,True
13178,الموسوعة,without,['▁الموسوعة'],without,O,O,sentence#509,True
13179,التي,without,['▁التي'],without,O,O,sentence#509,True
13180,صدرت,without,"['▁صدر', 'ت']",without,O,O,sentence#509,True
13181,الخميس,without,['▁الخميس'],without,O,O,sentence#509,True
13182,:,without,['▁:'],without,O,O,sentence#509,True
13183,"""",without,"['▁""']",without,O,O,sentence#509,True
13184,أعتزم,without,"['▁أ', 'عت', 'زم']",without,O,O,sentence#509,True
13185,قصها,without,"['▁قص', 'ها']",without,O,O,sentence#509,True
13186,في,without,['▁في'],without,O,O,sentence#509,True
13187,نوفمبر,without,['▁نوفمبر'],without,O,O,sentence#509,True
13188,/,without,['▁/'],without,O,O,sentence#509,True
13189,تشرين,without,['▁تشرين'],without,O,O,sentence#509,True
13190,الثاني,without,['▁الثاني'],without,O,O,sentence#509,True
13191,المقبل,without,['▁المقبل'],without,O,O,sentence#509,True
13192,،,without,['▁،'],without,O,O,sentence#509,True
13193,مع,without,['▁مع'],without,O,O,sentence#509,True
13194,رعايتي,without,"['▁', 'رعا', 'يتي']",without,O,O,sentence#509,True
13195,لزوجي,without,"['▁ل', 'زوج', 'ي']",without,O,O,sentence#509,True
13196,الذي,without,['▁الذي'],without,O,O,sentence#509,True
13197,يعاني,without,['▁يعاني'],without,O,O,sentence#509,True
13198,من,without,['▁من'],without,O,O,sentence#509,True
13199,مرض,without,['▁مرض'],without,O,O,sentence#509,True
13200,الزهايمر,without,"['▁الز', 'هاي', 'مر']",without,B-MISC,O,sentence#509,False
13201,خربوا,without,"['▁خر', 'ب', 'وا']",without,O,B-LOC,sentence#510,False
13202,ورغم,without,"['▁و', 'رغم']",without,O,O,sentence#510,True
13203,المشاكل,without,['▁المشاكل'],without,O,O,sentence#510,True
13204,التي,without,['▁التي'],without,O,O,sentence#510,True
13205,تسببها,without,"['▁', 'تسبب', 'ها']",without,O,O,sentence#510,True
13206,لها,without,['▁لها'],without,O,O,sentence#510,True
13207,أظافرها,without,"['▁أ', 'ظ', 'اف', 'رها']",without,O,O,sentence#510,True
13208,الطويلة,without,"['▁الطويل', 'ة']",without,O,O,sentence#510,True
13209,،,without,['▁،'],without,O,O,sentence#510,True
13210,فإن,without,['▁فإن'],without,O,O,sentence#510,True
13211,لي,without,['▁لي'],without,B-PERS,B-PERS,sentence#510,True
13212,لا,without,['▁لا'],without,O,O,sentence#510,True
13213,تزال,without,['▁تزال'],without,O,O,sentence#510,True
13214,تمارس,without,"['▁ت', 'مارس']",without,O,O,sentence#510,True
13215,واجباتها,without,"['▁واجب', 'اتها']",without,O,O,sentence#510,True
13216,المنزلية,without,"['▁المنزل', 'ية']",without,O,O,sentence#510,True
13217,بصورة,without,['▁بصورة'],without,O,O,sentence#510,True
13218,طبيعية,without,"['▁طبيعي', 'ة']",without,O,O,sentence#510,True
13219,،,without,['▁،'],without,O,O,sentence#510,True
13220,كما,without,['▁كما'],without,O,O,sentence#510,True
13221,تقوم,without,['▁تقوم'],without,O,O,sentence#510,True
13222,بحلق,without,"['▁بح', 'لق']",without,O,O,sentence#510,True
13223,لحية,without,"['▁لح', 'ية']",without,O,O,sentence#510,True
13224,زوجها,without,['▁زوجها'],without,O,O,sentence#510,True
13225,يومياً,without,"['▁يوميا', 'ً']",without,O,O,sentence#510,True
13226,،,without,['▁،'],without,O,O,sentence#510,True
13227,ولكنها,without,"['▁ولكن', 'ها']",without,O,O,sentence#510,True
13228,تواجه,without,['▁تواجه'],without,O,O,sentence#510,True
13229,مشكلة,without,['▁مشكلة'],without,O,O,sentence#510,True
13230,في,without,['▁في'],without,O,O,sentence#510,True
13231,النوم,without,['▁النوم'],without,O,O,sentence#510,True
13232,على,without,['▁على'],without,O,O,sentence#510,True
13233,جنبها,without,"['▁جنبه', 'ا']",without,O,O,sentence#510,True
13234,ووضع,without,['▁ووضع'],without,O,O,sentence#510,True
13235,يديها,without,"['▁', 'يدي', 'ها']",without,O,O,sentence#510,True
13236,على,without,['▁على'],without,O,O,sentence#510,True
13237,السرير,without,"['▁السر', 'ير']",without,O,O,sentence#510,True
13238,مع,without,['▁مع'],without,O,O,sentence#510,True
13239,أظافرها,without,"['▁أ', 'ظ', 'اف', 'رها']",without,O,O,sentence#510,True
13240,يوليو,without,['▁يوليو'],without,O,O,sentence#511,True
13241,وسائل,without,['▁وسائل'],without,O,O,sentence#511,True
13242,إعلام,without,"['▁', 'إعلام']",without,O,O,sentence#511,True
13243,أمريكية,without,"['▁أمريكي', 'ة']",without,O,O,sentence#511,True
13244,عن,without,['▁عن'],without,O,O,sentence#511,True
13245,"""",without,"['▁""']",without,O,O,sentence#511,True
13246,ريدموند,without,"['▁', 'ريد', 'موند']",without,B-PERS,B-PERS,sentence#511,True
13247,"""",without,"['▁""']",without,O,O,sentence#511,True
13248,قولها,without,"['▁قول', 'ها']",without,O,O,sentence#511,True
13249,إن,without,['▁إن'],without,O,O,sentence#511,True
13250,شخصاً,without,"['▁شخصا', 'ً']",without,O,O,sentence#511,True
13251,يابانياً,without,"['▁يا', 'باني', 'ا', 'ً']",without,O,O,sentence#511,True
13252,عرض,without,['▁عرض'],without,O,O,sentence#511,True
13253,عليها,without,['▁عليها'],without,O,O,sentence#511,True
13254,ذات,without,['▁ذات'],without,O,O,sentence#511,True
13255,مرة,without,['▁مرة'],without,O,O,sentence#511,True
13256,مبلغ,without,['▁مبلغ'],without,O,O,sentence#511,True
13257,100,without,['▁100'],without,O,O,sentence#511,True
13258,ألف,without,['▁ألف'],without,O,O,sentence#511,True
13259,دولار,without,['▁دولار'],without,B-MISC,B-MISC,sentence#511,True
13260,،,without,['▁،'],without,O,O,sentence#511,True
13261,مقابل,without,['▁مقابل'],without,O,O,sentence#511,True
13262,الحصول,without,['▁الحصول'],without,O,O,sentence#511,True
13263,على,without,['▁على'],without,O,O,sentence#511,True
13264,أظافرها,without,"['▁أ', 'ظ', 'اف', 'رها']",without,O,O,sentence#511,True
13265,،,without,['▁،'],without,O,O,sentence#511,True
13266,إلا,without,['▁إلا'],without,O,O,sentence#511,True
13267,أنها,without,['▁أنها'],without,O,O,sentence#511,True
13268,رفضت,without,"['▁رفض', 'ت']",without,O,O,sentence#511,True
13269,،,without,['▁،'],without,O,O,sentence#511,True
13270,لأنها,without,['▁لأنها'],without,O,O,sentence#511,True
13271,لا,without,['▁لا'],without,O,O,sentence#511,True
13272,تستطيع,without,['▁تستطيع'],without,O,O,sentence#511,True
13273,أن,without,['▁أن'],without,O,O,sentence#511,True
13274,تتخلى,without,"['▁تت', 'خ', 'لى']",without,O,O,sentence#511,True
13275,عنها,without,['▁عنها'],without,O,O,sentence#511,True
13276,،,without,['▁،'],without,O,O,sentence#511,True
13277,حسب,without,['▁حسب'],without,O,O,sentence#511,True
13278,قولها,without,"['▁قول', 'ها']",without,O,O,sentence#511,True
13279,،,without,['▁،'],without,O,O,sentence#512,True
13280,سجلت,without,"['▁سجل', 'ت']",without,O,O,sentence#512,True
13281,ريدموند,without,"['▁', 'ريد', 'موند']",without,B-PERS,B-PERS,sentence#512,True
13282,وستودهام,without,"['▁وست', 'وده', 'ام']",without,I-PERS,B-PERS,sentence#512,False
13283,في,without,['▁في'],without,O,O,sentence#512,True
13284,موسوعة,without,"['▁', 'موس', 'وعة']",without,O,O,sentence#512,True
13285,غينيس,without,"['▁غ', 'ين', 'يس']",without,B-MISC,B-ORG,sentence#512,False
13286,لعام,without,['▁لعام'],without,O,O,sentence#512,True
13287,2007,without,['▁2007'],without,O,O,sentence#512,True
13288,مع,without,['▁مع'],without,O,O,sentence#512,True
13289,آخرين,without,['▁آخرين'],without,O,O,sentence#512,True
13290,،,without,['▁،'],without,O,O,sentence#512,True
13291,مثل,without,['▁مثل'],without,O,O,sentence#512,True
13292,صاحب,without,['▁صاحب'],without,O,O,sentence#512,True
13293,أضيق,without,"['▁أ', 'ضيق']",without,O,O,sentence#512,True
13294,خصر,without,"['▁خ', 'صر']",without,O,O,sentence#512,True
13295,،,without,['▁،'],without,O,O,sentence#512,True
13296,وصاحب,without,"['▁و', 'صاحب']",without,O,O,sentence#512,True
13297,أطول,without,"['▁أ', 'طول']",without,O,O,sentence#512,True
13298,شعر,without,['▁شعر'],without,O,O,sentence#512,True
13299,للأذن,without,"['▁لل', 'أذن']",without,O,O,sentence#512,True
13300,،,without,['▁،'],without,O,O,sentence#512,True
13301,كما,without,['▁كما'],without,O,O,sentence#512,True
13302,ضمت,without,"['▁ض', 'مت']",without,O,O,sentence#512,True
13303,الموسوعة,without,['▁الموسوعة'],without,O,O,sentence#512,True
13304,إمرأة,without,"['▁إ', 'م', 'رأ', 'ة']",without,O,O,sentence#512,True
13305,يمكنها,without,"['▁يمكن', 'ها']",without,O,O,sentence#512,True
13306,أن,without,['▁أن'],without,O,O,sentence#512,True
13307,تخرج,without,"['▁ت', 'خرج']",without,O,O,sentence#512,True
13308,مقلتي,without,"['▁مق', 'لت', 'ي']",without,O,O,sentence#512,True
13309,عينيها,without,"['▁عين', 'يها']",without,O,O,sentence#512,True
13310,11,without,['▁11'],without,O,O,sentence#512,True
13311,ميليمتراً,without,"['▁ميل', 'يم', 'ترا', 'ً']",without,O,O,sentence#512,True
13312,خارج,without,['▁خارج'],without,O,O,sentence#512,True
13313,محجريها,without,"['▁مح', 'جري', 'ها']",without,O,O,sentence#512,True
13314,المنيع,without,"['▁المن', 'يع']",without,O,O,sentence#513,True
13315,وسائل,without,['▁وسائل'],without,O,O,sentence#513,True
13316,إعلام,without,"['▁', 'إعلام']",without,O,O,sentence#513,True
13317,بريطانية,without,"['▁بر', 'يطان', 'ية']",without,O,O,sentence#513,True
13318,قد,without,['▁قد'],without,O,O,sentence#513,True
13319,ذكرت,without,['▁ذكرت'],without,O,O,sentence#513,True
13320,في,without,['▁في'],without,O,O,sentence#513,True
13321,وقت,without,['▁وقت'],without,O,O,sentence#513,True
13322,سابق,without,['▁سابق'],without,O,O,sentence#513,True
13323,أن,without,['▁أن'],without,O,O,sentence#513,True
13324,المغني,without,"['▁الم', 'غني']",without,O,O,sentence#513,True
13325,البريطاني,without,['▁البريطاني'],without,O,O,sentence#513,True
13326,الشهير,without,['▁الشهير'],without,O,O,sentence#513,True
13327,"""",without,"['▁""']",without,O,O,sentence#513,True
13328,روبي,without,"['▁رو', 'بي']",without,B-PERS,B-PERS,sentence#513,True
13329,ويليامز,without,"['▁ويلي', 'ا', 'مز']",without,I-PERS,I-PERS,sentence#513,True
13330,"""",without,"['▁""']",without,O,O,sentence#513,True
13331,دخل,without,['▁دخل'],without,O,O,sentence#513,True
13332,أيضاً,without,"['▁أيضا', 'ً']",without,O,O,sentence#513,True
13333,العدد,without,['▁العدد'],without,O,O,sentence#513,True
13334,الأخير,without,['▁الأخير'],without,O,O,sentence#513,True
13335,من,without,['▁من'],without,O,O,sentence#513,True
13336,موسوعة,without,"['▁', 'موس', 'وعة']",without,O,O,sentence#513,True
13337,"""",without,"['▁""']",without,O,O,sentence#513,True
13338,غينيس,without,"['▁غ', 'ين', 'يس']",without,B-MISC,B-MISC,sentence#513,True
13339,"""",without,"['▁""']",without,O,O,sentence#513,True
13340,للأرقام,without,"['▁للأ', 'ر', 'قام']",without,O,O,sentence#513,True
13341,القياسية,without,"['▁الق', 'ي', 'اسية']",without,O,O,sentence#513,True
13342,،,without,['▁،'],without,O,O,sentence#513,True
13343,بعد,without,['▁بعد'],without,O,O,sentence#513,True
13344,أن,without,['▁أن'],without,O,O,sentence#513,True
13345,بيعت,without,"['▁بيع', 'ت']",without,O,O,sentence#513,True
13346,له,without,['▁له'],without,O,O,sentence#513,True
13347,أكثر,without,['▁أكثر'],without,O,O,sentence#513,True
13348,من,without,['▁من'],without,O,O,sentence#513,True
13349,1,without,['▁1'],without,O,O,sentence#513,True
13350,يضع,without,"['▁ي', 'ضع']",without,O,O,sentence#514,True
13351,مليون,without,['▁مليون'],without,O,O,sentence#514,True
13352,تذكرة,without,"['▁', 'تذكر', 'ة']",without,O,O,sentence#514,True
13353,لجولته,without,"['▁لج', 'ول', 'ته']",without,O,O,sentence#514,True
13354,الغنائية,without,"['▁الغ', 'ن', 'ائية']",without,O,O,sentence#514,True
13355,العالمية,without,['▁العالمية'],without,O,O,sentence#514,True
13356,للعام,without,['▁للعام'],without,O,O,sentence#514,True
13357,2006,without,['▁2006'],without,O,O,sentence#514,True
13358,،,without,['▁،'],without,O,O,sentence#514,True
13359,في,without,['▁في'],without,O,O,sentence#514,True
13360,يوم,without,['▁يوم'],without,O,O,sentence#514,True
13361,واحد,without,['▁واحد'],without,O,O,sentence#514,True
13362,فقط,without,['▁فقط'],without,O,O,sentence#514,True
13363,أن,without,['▁أن'],without,O,O,sentence#515,True
13364,أ,without,['▁أ'],without,O,O,sentence#515,True
13365,لم,without,['▁لم'],without,O,O,sentence#516,True
13366,ملك,without,['▁ملك'],without,O,O,sentence#517,True
13367,:,without,['▁:'],without,O,O,sentence#517,True
13368,قتل,without,['▁قتل'],without,O,O,sentence#517,True
13369,اثنا,without,"['▁ا', 'ثنا']",without,O,O,sentence#517,True
13370,عشر,without,['▁عشر'],without,O,O,sentence#517,True
13371,شخصا,without,['▁شخصا'],without,O,O,sentence#517,True
13372,منهم,without,['▁منهم'],without,O,O,sentence#517,True
13373,طفل,without,['▁طفل'],without,O,O,sentence#517,True
13374,وامرأتان,without,"['▁وام', 'رأ', 'تان']",without,O,O,sentence#517,True
13375,في,without,['▁في'],without,O,O,sentence#517,True
13376,عملية,without,['▁عملية'],without,O,O,sentence#517,True
13377,تفجير,without,"['▁', 'تفجير']",without,O,O,sentence#517,True
13378,أمس,without,['▁أمس'],without,O,O,sentence#517,True
13379,استهدفت,without,"['▁است', 'هدف', 'ت']",without,O,O,sentence#517,True
13380,وزارة,without,['▁وزارة'],without,O,O,sentence#517,True
13381,الداخلية,without,['▁الداخلية'],without,O,O,sentence#517,True
13382,في,without,['▁في'],without,O,O,sentence#517,True
13383,كابول,without,"['▁كاب', 'ول']",without,B-LOC,B-LOC,sentence#517,True
13384,وتزامنت,without,"['▁و', 'تزامن', 'ت']",without,O,O,sentence#517,True
13385,مع,without,['▁مع'],without,O,O,sentence#517,True
13386,عودة,without,"['▁', 'عودة']",without,O,O,sentence#517,True
13387,الرئيس,without,['▁الرئيس'],without,O,O,sentence#517,True
13388,الأفغاني,without,"['▁الأ', 'ف', 'غان', 'ي']",without,O,O,sentence#517,True
13389,حميد,without,"['▁حم', 'يد']",without,B-PERS,B-PERS,sentence#517,True
13390,كرزاي,without,"['▁كر', 'زا', 'ي']",without,I-PERS,I-PERS,sentence#517,True
13391,من,without,['▁من'],without,O,O,sentence#517,True
13392,زيارة,without,['▁زيارة'],without,O,O,sentence#517,True
13393,إلي,without,['▁إلي'],without,O,O,sentence#517,True
13394,الولايات,without,['▁الولايات'],without,B-LOC,B-LOC,sentence#517,True
13395,المتحدة,without,['▁المتحدة'],without,I-LOC,I-LOC,sentence#517,True
13396,طغي,without,"['▁ط', 'غي']",without,O,O,sentence#517,True
13397,عليها,without,['▁عليها'],without,O,O,sentence#517,True
13398,موضوع,without,['▁موضوع'],without,O,O,sentence#517,True
13399,الحرب,without,['▁الحرب'],without,O,O,sentence#517,True
13400,علي,without,['▁علي'],without,O,O,sentence#517,True
